File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biosample Age	Biological replicate(s)	Technical replicate	Read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	File download URL	Assembly	Platform
ENCFF000BYB	bigWig	signal	ENCSR000AKU	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					H3K4me3-human	ENCAB000BLJ	DNA		see document	see document		2011-02-10	ENCODE												370590418	Bradley Bernstein, Broad	96646e11fb2f33384ca6d625eb8cc03b	https://www.encodeproject.org/files/ENCFF000BYB/@@download/ENCFF000BYB.bigWig	hg19	
ENCFF000BXU	bigBed broadPeak	peaks	ENCSR000AKT	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					H3K4me2-human	ENCAB000ANF	DNA		see document	see document		2011-02-10	ENCODE											ENCFF001SZI	1987007	Bradley Bernstein, Broad	d1e20aa05db8a8241438024e15729a6f	https://www.encodeproject.org/files/ENCFF000BXU/@@download/ENCFF000BXU.bigBed	hg19	
ENCFF000BXV	bigWig	signal	ENCSR000AKT	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					H3K4me2-human	ENCAB000ANF	DNA		see document	see document		2011-02-10	ENCODE												277955636	Bradley Bernstein, Broad	c15b7c4156f6e16e34e6e76ca37a49c9	https://www.encodeproject.org/files/ENCFF000BXV/@@download/ENCFF000BXV.bigWig	hg19	
ENCFF000CBW	bigBed broadPeak	peaks	ENCSR000AUT	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					SETDB1-human	ENCAB000AKP	DNA		see document	see document		2012-08-06	ENCODE											ENCFF001TAD	1094734	Bradley Bernstein, Broad	d44aa4cc2c3cab602fbeffb21c142e10	https://www.encodeproject.org/files/ENCFF000CBW/@@download/ENCFF000CBW.bigBed	hg19	
ENCFF000CBY	bigWig	signal	ENCSR000AUT	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					SETDB1-human	ENCAB000AKP	DNA		see document	see document		2012-08-06	ENCODE												447582643	Bradley Bernstein, Broad	d83921d6ff6802bf3fc9ae53fd17c3bb	https://www.encodeproject.org/files/ENCFF000CBY/@@download/ENCFF000CBY.bigWig	hg19	
ENCFF000AKP	bigBed broadPeak	peaks	ENCSR000AUJ	ChIP-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens	dexamethasone				H3K27me3-human	ENCAB000ANB	DNA		see document	see document		2012-08-06	ENCODE											ENCFF001STB	1125346	Bradley Bernstein, Broad	8c2dbd5c2da77094660da39ffc848d9c	https://www.encodeproject.org/files/ENCFF000AKP/@@download/ENCFF000AKP.bigBed	hg19	
ENCFF000AKQ	bigWig	signal	ENCSR000AUJ	ChIP-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens	dexamethasone				H3K27me3-human	ENCAB000ANB	DNA		see document	see document		2012-08-06	ENCODE												473910798	Bradley Bernstein, Broad	66f4a65a1a98306c6d35c404007db572	https://www.encodeproject.org/files/ENCFF000AKQ/@@download/ENCFF000AKQ.bigWig	hg19	
ENCFF001NNR	bigWig	signal	ENCSR000ADJ	ChIP-seq	NTR:0001510	ES-E14	stem cell	embryonic	male	Mus musculus					rabbit-IgG-control-mouse	ENCAB000AOJ	DNA		see document	see document		2012-06-15	ENCODE												337948373	Michael Snyder, Stanford	0c788c4c1a3bdfe50e1f01084287eb6b	https://www.encodeproject.org/files/ENCFF001NNR/@@download/ENCFF001NNR.bigWig	mm9	
ENCFF000ADQ	bigBed narrowPeak	peaks	ENCSR000EKU	DNase-seq	EFO:0005726	LNCaP clone FGC	immortalized cell line	adult	male	Homo sapiens	17β-hydroxy-17-methylestra-4,9,11-trien-3-one						DNA		see document	see document		2011-04-19	ENCODE											ENCFF001SPE	2002120	Gregory Crawford, Duke	4f1d56520b93a46f7d4d04d3cbeb2fc6	https://www.encodeproject.org/files/ENCFF000ADQ/@@download/ENCFF000ADQ.bigBed	hg19	
ENCFF000SXQ	bigWig	base overlap signal	ENCSR000EKU	DNase-seq	EFO:0005726	LNCaP clone FGC	immortalized cell line	adult	male	Homo sapiens	17β-hydroxy-17-methylestra-4,9,11-trien-3-one						DNA		see document	see document		2011-04-19	ENCODE												1244742811	Gregory Crawford, Duke	baad33648f5cdb2bae6c169ddd0479dc	https://www.encodeproject.org/files/ENCFF000SXQ/@@download/ENCFF000SXQ.bigWig	hg19	
ENCFF000SXT	bigBed narrowPeak	peaks	ENCSR000EKU	DNase-seq	EFO:0005726	LNCaP clone FGC	immortalized cell line	adult	male	Homo sapiens	17β-hydroxy-17-methylestra-4,9,11-trien-3-one						DNA		see document	see document		2011-04-19	ENCODE											ENCFF001UWT	4388190	Gregory Crawford, Duke	f4115676db0e41529576c2569e9976a7	https://www.encodeproject.org/files/ENCFF000SXT/@@download/ENCFF000SXT.bigBed	hg19	
ENCFF000SXV	bigWig	signal	ENCSR000EKU	DNase-seq	EFO:0005726	LNCaP clone FGC	immortalized cell line	adult	male	Homo sapiens	17β-hydroxy-17-methylestra-4,9,11-trien-3-one						DNA		see document	see document		2011-04-19	ENCODE												3340730022	Gregory Crawford, Duke	f585b749f453244d4e11f2ab3bfa75ee	https://www.encodeproject.org/files/ENCFF000SXV/@@download/ENCFF000SXV.bigWig	hg19	
ENCFF000ADK	bigBed narrowPeak	peaks	ENCSR000EKC	DNase-seq	EFO:0005709	HTR-8/SVneo	immortalized cell line	unknown	female	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE											ENCFF001SOY	1810982	Gregory Crawford, Duke	9fcf49d6e82ce75b7245f79217383265	https://www.encodeproject.org/files/ENCFF000ADK/@@download/ENCFF000ADK.bigBed	hg19	
ENCFF000SSG	bigWig	base overlap signal	ENCSR000EKC	DNase-seq	EFO:0005709	HTR-8/SVneo	immortalized cell line	unknown	female	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE												1206197762	Gregory Crawford, Duke	fc6b5b62ab2bfd13aa1af1f2a5b3b379	https://www.encodeproject.org/files/ENCFF000SSG/@@download/ENCFF000SSG.bigWig	hg19	
ENCFF000SSH	bigBed narrowPeak	peaks	ENCSR000EKC	DNase-seq	EFO:0005709	HTR-8/SVneo	immortalized cell line	unknown	female	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE											ENCFF001UWB	3088605	Gregory Crawford, Duke	9f5ca088f37b2858a18364cf0bc08d41	https://www.encodeproject.org/files/ENCFF000SSH/@@download/ENCFF000SSH.bigBed	hg19	
ENCFF000SSJ	bigWig	signal	ENCSR000EKC	DNase-seq	EFO:0005709	HTR-8/SVneo	immortalized cell line	unknown	female	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE												3512195250	Gregory Crawford, Duke	3616398db56be76246ba2986eb4a1226	https://www.encodeproject.org/files/ENCFF000SSJ/@@download/ENCFF000SSJ.bigWig	hg19	
ENCFF000AXL	bigBed broadPeak	peaks	ENCSR000AMG	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					H3K4me3-human	ENCAB000BLJ	DNA		see document	see document		2011-02-10	ENCODE											ENCFF001SVC	1118178	Bradley Bernstein, Broad	b3ca9e158c065091c0a2d71eae49b64c	https://www.encodeproject.org/files/ENCFF000AXL/@@download/ENCFF000AXL.bigBed	hg19	
ENCFF000AXO	bigWig	signal	ENCSR000AMG	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					H3K4me3-human	ENCAB000BLJ	DNA		see document	see document		2011-02-10	ENCODE												335290025	Bradley Bernstein, Broad	98d1150a5ce3e5aa17bb55c7a2fd2aa3	https://www.encodeproject.org/files/ENCFF000AXO/@@download/ENCFF000AXO.bigWig	hg19	
ENCFF001LPD	bigBed broadPeak	peaks	ENCSR000CFI	ChIP-seq	EFO:0003971	MEL cell line	immortalized cell line	unknown	unknown	Mus musculus					POLR2A-mouse	ENCAB281FBQ	DNA		see document	see document		2012-04-13	ENCODE											ENCFF001YAT	312183	Bing Ren, UCSD	349a17f74f73e11af3af8be36c54f251	https://www.encodeproject.org/files/ENCFF001LPD/@@download/ENCFF001LPD.bigBed	mm9	
ENCFF001LPF	bigWig	signal	ENCSR000CFI	ChIP-seq	EFO:0003971	MEL cell line	immortalized cell line	unknown	unknown	Mus musculus					POLR2A-mouse	ENCAB281FBQ	DNA		see document	see document		2012-04-13	ENCODE												63780380	Bing Ren, UCSD	54158dcb7a1d521905000ba266fdba7d	https://www.encodeproject.org/files/ENCFF001LPF/@@download/ENCFF001LPF.bigWig	mm9	
ENCFF001MGU	bigWig	signal	ENCSR000CIG	RNA-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus							polyadenylated mRNA		see document	see document		2012-08-13	ENCODE		see document		0 day	1	1						145072987	Ross Hardison, PennState	0abda22c5b47d8267366d6d1bb882616	https://www.encodeproject.org/files/ENCFF001MGU/@@download/ENCFF001MGU.bigWig	mm9	
ENCFF001MGY	bigWig	signal	ENCSR000CIG	RNA-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus							polyadenylated mRNA		see document	see document		2012-08-13	ENCODE		see document		0 day	2	1						127056954	Ross Hardison, PennState	42e8092be7e13a5e97a0e5a78a1180e4	https://www.encodeproject.org/files/ENCFF001MGY/@@download/ENCFF001MGY.bigWig	mm9	
ENCFF000AJE	bigBed broadPeak	peaks	ENCSR000AST	ChIP-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens	dexamethasone				H3K4me3-human	ENCAB000BLJ	DNA		see document	see document		2012-08-06	ENCODE											ENCFF001SSV	2424835	Bradley Bernstein, Broad	53bf1870ffba3941156d675d65122b38	https://www.encodeproject.org/files/ENCFF000AJE/@@download/ENCFF000AJE.bigBed	hg19	
ENCFF000AJG	bigWig	signal	ENCSR000AST	ChIP-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens	dexamethasone				H3K4me3-human	ENCAB000BLJ	DNA		see document	see document		2012-08-06	ENCODE												337948138	Bradley Bernstein, Broad	e0c521388dbe5b8a83461190ba159770	https://www.encodeproject.org/files/ENCFF000AJG/@@download/ENCFF000AJG.bigWig	hg19	
ENCFF000BWI	bigBed broadPeak	peaks	ENCSR000AQE	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		2012-03-06	ENCODE											ENCFF001SZC	1597327	Bradley Bernstein, Broad	62546cdf9765da6038ca483054f63237	https://www.encodeproject.org/files/ENCFF000BWI/@@download/ENCFF000BWI.bigBed	hg19	
ENCFF000BWL	bigWig	signal	ENCSR000AQE	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		2012-03-06	ENCODE												539156683	Bradley Bernstein, Broad	9bdf50d759e639de5fa9bdcef9b8599a	https://www.encodeproject.org/files/ENCFF000BWL/@@download/ENCFF000BWL.bigWig	hg19	
ENCFF464QCZ	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000AQE	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		2012-03-06	ENCODE											ENCFF002CEM	189416	ENCODE Consortium	7520a6825e9162805699397881a29938	https://www.encodeproject.org/files/ENCFF464QCZ/@@download/ENCFF464QCZ.bigBed	hg19	
ENCFF000PFV	bigBed broadPeak	peaks	ENCSR000BQI	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					CEBPB-human	ENCAB000AFB	DNA		see document	see document		2012-02-29	ENCODE		see document		15 year	1	1					ENCFF001UFI	303442	Richard Myers, HAIB	7b66255d6d004c43e5d74d16d92731ee	https://www.encodeproject.org/files/ENCFF000PFV/@@download/ENCFF000PFV.bigBed	hg19	
ENCFF000PFW	bigBed broadPeak	peaks	ENCSR000BQI	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					CEBPB-human	ENCAB000AFB	DNA		see document	see document		2012-02-29	ENCODE		see document		15 year	2	1					ENCFF001UFJ	560963	Richard Myers, HAIB	0c993d4cdc5c8b9f265d8da7cad9d683	https://www.encodeproject.org/files/ENCFF000PFW/@@download/ENCFF000PFW.bigBed	hg19	
ENCFF000PFZ	bigWig	raw signal	ENCSR000BQI	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					CEBPB-human	ENCAB000AFB	DNA		see document	see document		2012-02-29	ENCODE		see document		15 year	1	1						6098714	Richard Myers, HAIB	40c4310f88792ce5df383defb71ff216	https://www.encodeproject.org/files/ENCFF000PFZ/@@download/ENCFF000PFZ.bigWig	hg19	
ENCFF000PGA	bigWig	raw signal	ENCSR000BQI	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					CEBPB-human	ENCAB000AFB	DNA		see document	see document		2012-02-29	ENCODE		see document		15 year	2	1						22073590	Richard Myers, HAIB	99bff1e6a6d3d8fd340a44ef6ca7d4db	https://www.encodeproject.org/files/ENCFF000PGA/@@download/ENCFF000PGA.bigWig	hg19	
ENCFF974PGS	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BQI	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					CEBPB-human	ENCAB000AFB	DNA		see document	see document		2012-02-29	ENCODE											ENCFF002CKD	697076	ENCODE Consortium	9710272e7010e81dea4fa411a4a29f95	https://www.encodeproject.org/files/ENCFF974PGS/@@download/ENCFF974PGS.bigBed	hg19	
ENCFF000ALF	bigBed broadPeak	peaks	ENCSR000AUL	ChIP-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens	ethanol				H3K36me3-human	ENCAB000ADU	DNA		see document	see document		2012-08-06	ENCODE											ENCFF001STE	1133169	Bradley Bernstein, Broad	281fd188727c129ff05847c4d6cbf360	https://www.encodeproject.org/files/ENCFF000ALF/@@download/ENCFF000ALF.bigBed	hg19	
ENCFF000ALI	bigWig	signal	ENCSR000AUL	ChIP-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens	ethanol				H3K36me3-human	ENCAB000ADU	DNA		see document	see document		2012-08-06	ENCODE												604145423	Bradley Bernstein, Broad	7336000bbc44e559cb1193767547cbf7	https://www.encodeproject.org/files/ENCFF000ALI/@@download/ENCFF000ALI.bigWig	hg19	
ENCFF000AIL	bigBed broadPeak	peaks	ENCSR000AUM	ChIP-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens	ethanol				H3K4me1-human	ENCAB000ADW	DNA		see document	see document		2012-08-06	ENCODE											ENCFF001SSS	3060472	Bradley Bernstein, Broad	c1c2485b6a16df7c288adbda48a435a9	https://www.encodeproject.org/files/ENCFF000AIL/@@download/ENCFF000AIL.bigBed	hg19	
ENCFF000AIO	bigWig	signal	ENCSR000AUM	ChIP-seq	EFO:0001086	A549	immortalized cell line	adult	male	Homo sapiens	ethanol				H3K4me1-human	ENCAB000ADW	DNA		see document	see document		2012-08-06	ENCODE												537093609	Bradley Bernstein, Broad	ca0f4e4c1cb87ad2fda733244c6e2c27	https://www.encodeproject.org/files/ENCFF000AIO/@@download/ENCFF000AIO.bigWig	hg19	
ENCFF000WFH	bigBed narrowPeak	peaks	ENCSR000DZZ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					TBP-human	ENCAB000ALR	DNA		see document	see document		2011-10-29	ENCODE											ENCFF001VFO	1577946	Michael Snyder, Stanford	f309dbd54c17cc5ec9ca16785c3a7daf	https://www.encodeproject.org/files/ENCFF000WFH/@@download/ENCFF000WFH.bigBed	hg19	
ENCFF000WFI	bigWig	signal	ENCSR000DZZ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					TBP-human	ENCAB000ALR	DNA		see document	see document		2011-10-29	ENCODE												415513501	Michael Snyder, Stanford	ba04f4be1ed41f7b194fd2ddc67f3148	https://www.encodeproject.org/files/ENCFF000WFI/@@download/ENCFF000WFI.bigWig	hg19	
ENCFF695KXC	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000DZZ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					TBP-human	ENCAB000ALR	DNA		see document	see document		2011-10-29	ENCODE											ENCFF002CPR	951553	ENCODE Consortium	79faf1be309bfef1fa7373d5e6ff605a	https://www.encodeproject.org/files/ENCFF695KXC/@@download/ENCFF695KXC.bigBed	hg19	
ENCFF000YQQ	bigWig	signal	ENCSR000EHI	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					rabbit-IgG-control-human	ENCAB000AOJ	DNA		see document	see document		2011-10-29	ENCODE												341055156	Michael Snyder, Stanford	34b558fd13fba23164c44490750bdd15	https://www.encodeproject.org/files/ENCFF000YQQ/@@download/ENCFF000YQQ.bigWig	hg19	
ENCFF000BVD	bigBed broadPeak	peaks	ENCSR000ATV	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					CBX3-human	ENCAB000AEW	DNA		see document	see document		2012-08-06	ENCODE											ENCFF001SYW	1085024	Bradley Bernstein, Broad	dfc64e220c106c953bcac8f12a6ad95f	https://www.encodeproject.org/files/ENCFF000BVD/@@download/ENCFF000BVD.bigBed	hg19	
ENCFF000BVE	bigWig	signal	ENCSR000ATV	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					CBX3-human	ENCAB000AEW	DNA		see document	see document		2012-08-06	ENCODE												454769864	Bradley Bernstein, Broad	09712edcc6763ba2548ff9027455894b	https://www.encodeproject.org/files/ENCFF000BVE/@@download/ENCFF000BVE.bigWig	hg19	
ENCFF000PHJ	bigBed broadPeak	peaks	ENCSR000BHP	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FOSL2-human	ENCAB000AGL	DNA		see document	see document		2011-07-18	ENCODE		see document		15 year	1	1					ENCFF001UFS	1245792	Richard Myers, HAIB	cdaa3c4f9a5c48ef8976dc380661e942	https://www.encodeproject.org/files/ENCFF000PHJ/@@download/ENCFF000PHJ.bigBed	hg19	
ENCFF000PHK	bigBed broadPeak	peaks	ENCSR000BHP	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FOSL2-human	ENCAB000AGL	DNA		see document	see document		2011-07-18	ENCODE		see document		15 year	2	1					ENCFF001UFT	472677	Richard Myers, HAIB	2321f7c5cdf7e4827610c72796efd890	https://www.encodeproject.org/files/ENCFF000PHK/@@download/ENCFF000PHK.bigBed	hg19	
ENCFF000PHN	bigWig	raw signal	ENCSR000BHP	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FOSL2-human	ENCAB000AGL	DNA		see document	see document		2011-07-18	ENCODE		see document		15 year	1	1						83047369	Richard Myers, HAIB	58727588d15f089f1c64af7277aad887	https://www.encodeproject.org/files/ENCFF000PHN/@@download/ENCFF000PHN.bigWig	hg19	
ENCFF000PHO	bigWig	raw signal	ENCSR000BHP	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FOSL2-human	ENCAB000AGL	DNA		see document	see document		2011-07-18	ENCODE		see document		15 year	2	1						16863140	Richard Myers, HAIB	f5755ea8b550ca7ad840b2c9878779bc	https://www.encodeproject.org/files/ENCFF000PHO/@@download/ENCFF000PHO.bigWig	hg19	
ENCFF654LDO	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000BHP	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					FOSL2-human	ENCAB000AGL	DNA		see document	see document		2011-07-18	ENCODE											ENCFF002CKH	1513295	ENCODE Consortium	0ef784bcc6cc3a1ce182b3760d38d998	https://www.encodeproject.org/files/ENCFF654LDO/@@download/ENCFF654LDO.bigBed	hg19	
ENCFF000ARM	bigBed broadPeak	peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		2012-03-06	ENCODE											ENCFF001SUC	1707275	Bradley Bernstein, Broad	9e73b13df8c17f830201ba7cb3c577cc	https://www.encodeproject.org/files/ENCFF000ARM/@@download/ENCFF000ARM.bigBed	hg19	
ENCFF000ARQ	bigWig	signal	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		2012-03-06	ENCODE												532114514	Bradley Bernstein, Broad	9b43df9e621c987a58b53cf2e2e48102	https://www.encodeproject.org/files/ENCFF000ARQ/@@download/ENCFF000ARQ.bigWig	hg19	
ENCFF422CPC	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		2012-03-06	ENCODE											ENCFF002CDQ	250560	ENCODE Consortium	7c016d1bacb9eff7b62dc79b2263ab51	https://www.encodeproject.org/files/ENCFF422CPC/@@download/ENCFF422CPC.bigBed	hg19	
ENCFF000AYN	bigBed broadPeak	peaks	ENCSR000ATQ	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					HDAC6-human	ENCAB000AHK	DNA		see document	see document		2012-08-06	ENCODE											ENCFF001SVH	541362	Bradley Bernstein, Broad	e78fb25c36ea16e952abd6ddd5f79607	https://www.encodeproject.org/files/ENCFF000AYN/@@download/ENCFF000AYN.bigBed	hg19	
ENCFF000AYO	bigWig	signal	ENCSR000ATQ	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					HDAC6-human	ENCAB000AHK	DNA		see document	see document		2012-08-06	ENCODE												340154857	Bradley Bernstein, Broad	0827849b298e4f28f75f9777a94584eb	https://www.encodeproject.org/files/ENCFF000AYO/@@download/ENCFF000AYO.bigWig	hg19	
ENCFF000AUZ	bigBed broadPeak	peaks	ENCSR000AVA	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					CHD7-human	ENCAB000AFI	DNA		see document	see document		2012-08-06	ENCODE											ENCFF001SUS	1510321	Bradley Bernstein, Broad	6ff2f093d0078645a1e9449961e4ba8b	https://www.encodeproject.org/files/ENCFF000AUZ/@@download/ENCFF000AUZ.bigBed	hg19	
ENCFF000AVE	bigWig	signal	ENCSR000AVA	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					CHD7-human	ENCAB000AFI	DNA		see document	see document		2012-08-06	ENCODE												408082341	Bradley Bernstein, Broad	7566b27793deeda9e33946608ee3fc2c	https://www.encodeproject.org/files/ENCFF000AVE/@@download/ENCFF000AVE.bigWig	hg19	
ENCFF000YFB	bigBed narrowPeak	peaks	ENCSR000DNZ	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					ATF1-human	ENCAB000ASR	DNA		see document	see document		2012-05-14	ENCODE											ENCFF001VLX	1861649	Kevin Struhl, HMS	d479013c183624d8964988df2f244926	https://www.encodeproject.org/files/ENCFF000YFB/@@download/ENCFF000YFB.bigBed	hg19	
ENCFF000YFH	bigWig	signal	ENCSR000DNZ	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					ATF1-human	ENCAB000ASR	DNA		see document	see document		2012-05-14	ENCODE												430421426	Kevin Struhl, HMS	29cfd49de2206195dc3c4410ed1f7ab8	https://www.encodeproject.org/files/ENCFF000YFH/@@download/ENCFF000YFH.bigWig	hg19	
