File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biosample Age	Biological replicate(s)	Technical replicate	Read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	File download URL	Assembly	Platform
ENCFF652VUQ	bigWig	minus strand signal of unique reads	ENCSR255NYQ	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	1	1					ENCFF255OPB	84793044	ENCODE Processing Pipeline	dea1a190ece27467b9b34ef3b7725f88	https://www.encodeproject.org/files/ENCFF652VUQ/@@download/ENCFF652VUQ.bigWig	hg19	
ENCFF636KXD	bigWig	plus strand signal of unique reads	ENCSR255NYQ	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	2	1					ENCFF464KRZ	100164763	ENCODE Processing Pipeline	2a2a98b12cefa686bf6bd6ad05cbfa3c	https://www.encodeproject.org/files/ENCFF636KXD/@@download/ENCFF636KXD.bigWig	hg19	
ENCFF400ILZ	bigWig	minus strand signal of all reads	ENCSR255NYQ	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	1	1					ENCFF255OPB	91460085	ENCODE Processing Pipeline	40367bde7f5f62702e8f038f0eaafde7	https://www.encodeproject.org/files/ENCFF400ILZ/@@download/ENCFF400ILZ.bigWig	hg19	
ENCFF554ORL	bigWig	plus strand signal of all reads	ENCSR255NYQ	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	2	1					ENCFF464KRZ	107297948	ENCODE Processing Pipeline	f38bbf559e437921d93a46d92b2b114c	https://www.encodeproject.org/files/ENCFF554ORL/@@download/ENCFF554ORL.bigWig	hg19	
ENCFF832EOK	bigWig	plus strand signal of all reads	ENCSR255NYQ	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	1	1					ENCFF255OPB	92246599	ENCODE Processing Pipeline	bccb813fcab5f0f99a493faa09a3cd32	https://www.encodeproject.org/files/ENCFF832EOK/@@download/ENCFF832EOK.bigWig	hg19	
ENCFF169BNA	bigWig	minus strand signal of all reads	ENCSR255NYQ	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	2	1					ENCFF464KRZ	106143017	ENCODE Processing Pipeline	1bb07f0ef937b61eb58d4014c122a0d5	https://www.encodeproject.org/files/ENCFF169BNA/@@download/ENCFF169BNA.bigWig	hg19	
ENCFF967QXO	bigWig	plus strand signal of unique reads	ENCSR255NYQ	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	1	1					ENCFF020BHL	86409254	ENCODE Processing Pipeline	db0d2e78848b534dfe8c96efdc5a1bcd	https://www.encodeproject.org/files/ENCFF967QXO/@@download/ENCFF967QXO.bigWig	GRCh38	
ENCFF192LOS	bigWig	plus strand signal of all reads	ENCSR255NYQ	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	1	1					ENCFF020BHL	93192323	ENCODE Processing Pipeline	7cbd2824cf1cc363cf1c7043246fafc8	https://www.encodeproject.org/files/ENCFF192LOS/@@download/ENCFF192LOS.bigWig	GRCh38	
ENCFF324SJX	bigWig	minus strand signal of unique reads	ENCSR255NYQ	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	1	1					ENCFF020BHL	85059745	ENCODE Processing Pipeline	cb17c786f015e964139aa81eff4dfddf	https://www.encodeproject.org/files/ENCFF324SJX/@@download/ENCFF324SJX.bigWig	GRCh38	
ENCFF053NRP	bigWig	plus strand signal of unique reads	ENCSR255NYQ	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	2	1					ENCFF644KPM	100252027	ENCODE Processing Pipeline	a1b2c922b10e5c894f566c689b42ac17	https://www.encodeproject.org/files/ENCFF053NRP/@@download/ENCFF053NRP.bigWig	GRCh38	
ENCFF885ROA	bigWig	minus strand signal of all reads	ENCSR255NYQ	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	1	1					ENCFF020BHL	92431390	ENCODE Processing Pipeline	cb7a5d624099e42a6443a71547207b86	https://www.encodeproject.org/files/ENCFF885ROA/@@download/ENCFF885ROA.bigWig	GRCh38	
ENCFF230NCU	bigWig	minus strand signal of unique reads	ENCSR255NYQ	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	2	1					ENCFF644KPM	98337965	ENCODE Processing Pipeline	a6f4d5fa82b27693e9478e33b9de8e55	https://www.encodeproject.org/files/ENCFF230NCU/@@download/ENCFF230NCU.bigWig	GRCh38	
ENCFF976SHA	bigWig	minus strand signal of all reads	ENCSR255NYQ	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	2	1					ENCFF644KPM	106917371	ENCODE Processing Pipeline	c541d46426999cfaccd60a14c94719c7	https://www.encodeproject.org/files/ENCFF976SHA/@@download/ENCFF976SHA.bigWig	GRCh38	
ENCFF249CUF	bigWig	plus strand signal of all reads	ENCSR255NYQ	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	2	1					ENCFF644KPM	108015748	ENCODE Processing Pipeline	8676aefdefd07591dcff9540d8661dbd	https://www.encodeproject.org/files/ENCFF249CUF/@@download/ENCFF249CUF.bigWig	GRCh38	
ENCFF657IOZ	bigWig	minus strand signal of unique reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	1	1					ENCFF432EHN	59584612	ENCODE Processing Pipeline	ff7ab28372083b4b86b820daf10378bc	https://www.encodeproject.org/files/ENCFF657IOZ/@@download/ENCFF657IOZ.bigWig	hg19	
ENCFF013IXJ	bigWig	plus strand signal of all reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	1	1					ENCFF432EHN	63955211	ENCODE Processing Pipeline	5b3016e5a5c03ee35922922f29a024ea	https://www.encodeproject.org/files/ENCFF013IXJ/@@download/ENCFF013IXJ.bigWig	hg19	
ENCFF903DPL	bigWig	minus strand signal of all reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	1	1					ENCFF432EHN	62774294	ENCODE Processing Pipeline	47fb1cf9c240075fb3e5cf81409e5fcc	https://www.encodeproject.org/files/ENCFF903DPL/@@download/ENCFF903DPL.bigWig	hg19	
ENCFF397DKH	bigWig	plus strand signal of unique reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	1	1					ENCFF432EHN	61063412	ENCODE Processing Pipeline	875119d273be88970bdb5f770353eda9	https://www.encodeproject.org/files/ENCFF397DKH/@@download/ENCFF397DKH.bigWig	hg19	
ENCFF803MVW	bigWig	plus strand signal of unique reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	2	1					ENCFF512NXD	64427277	ENCODE Processing Pipeline	c593c56be486bd3ae37ae082225b82cb	https://www.encodeproject.org/files/ENCFF803MVW/@@download/ENCFF803MVW.bigWig	hg19	
ENCFF193QFT	bigWig	minus strand signal of all reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	2	1					ENCFF512NXD	66046781	ENCODE Processing Pipeline	b14cf71f1488bbf49f1417b2d6b39b6d	https://www.encodeproject.org/files/ENCFF193QFT/@@download/ENCFF193QFT.bigWig	hg19	
ENCFF223PUE	bigWig	minus strand signal of unique reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	2	1					ENCFF512NXD	62617459	ENCODE Processing Pipeline	9fb6e5cdbdf5ffbc48653b0353f99782	https://www.encodeproject.org/files/ENCFF223PUE/@@download/ENCFF223PUE.bigWig	hg19	
ENCFF310ZGU	bigWig	plus strand signal of all reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	2	1					ENCFF512NXD	67503993	ENCODE Processing Pipeline	39f82ae23452722f49585bba0a331605	https://www.encodeproject.org/files/ENCFF310ZGU/@@download/ENCFF310ZGU.bigWig	hg19	
ENCFF219NGV	bigWig	plus strand signal of unique reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	1	1					ENCFF903CUK	64803429	ENCODE Processing Pipeline	fd79d22bd95210391cf57fb0f311170c	https://www.encodeproject.org/files/ENCFF219NGV/@@download/ENCFF219NGV.bigWig	hg19	
ENCFF058XCL	bigWig	minus strand signal of all reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	1	1					ENCFF903CUK	67712611	ENCODE Processing Pipeline	e859611bc0b4232ab105374fe1a3eef7	https://www.encodeproject.org/files/ENCFF058XCL/@@download/ENCFF058XCL.bigWig	hg19	
ENCFF812GXM	bigWig	plus strand signal of all reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	2	1					ENCFF484VOY	73181935	ENCODE Processing Pipeline	66f0be19d54c8f5778ea6d29e859067f	https://www.encodeproject.org/files/ENCFF812GXM/@@download/ENCFF812GXM.bigWig	hg19	
ENCFF334IHS	bigWig	plus strand signal of all reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	1	1					ENCFF903CUK	68849623	ENCODE Processing Pipeline	11cdc5cea2131665245071967a064ddd	https://www.encodeproject.org/files/ENCFF334IHS/@@download/ENCFF334IHS.bigWig	hg19	
ENCFF897RFE	bigWig	minus strand signal of unique reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	1	1					ENCFF903CUK	63252481	ENCODE Processing Pipeline	072edf1fe57bf1cf874331d60325dd35	https://www.encodeproject.org/files/ENCFF897RFE/@@download/ENCFF897RFE.bigWig	hg19	
ENCFF919GBN	bigWig	minus strand signal of unique reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	2	1					ENCFF484VOY	67088629	ENCODE Processing Pipeline	6bc4eadd8001e51289fc7ea02c77bbd3	https://www.encodeproject.org/files/ENCFF919GBN/@@download/ENCFF919GBN.bigWig	hg19	
ENCFF910OTI	bigWig	plus strand signal of unique reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	2	1					ENCFF484VOY	68939296	ENCODE Processing Pipeline	5383f85a99b142c1c3dfa4da8c059ca3	https://www.encodeproject.org/files/ENCFF910OTI/@@download/ENCFF910OTI.bigWig	hg19	
ENCFF139JCZ	bigWig	minus strand signal of all reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	2	1					ENCFF484VOY	71691190	ENCODE Processing Pipeline	cdf13a69b1b668afa1ab39a57bb5c6d9	https://www.encodeproject.org/files/ENCFF139JCZ/@@download/ENCFF139JCZ.bigWig	hg19	
ENCFF474SZU	bigWig	plus strand signal of unique reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	1	1					ENCFF911HEB	64857034	ENCODE Processing Pipeline	c38cbc4ec96794c00b11f5561de26b72	https://www.encodeproject.org/files/ENCFF474SZU/@@download/ENCFF474SZU.bigWig	GRCh38	
ENCFF147TWU	bigWig	plus strand signal of all reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	1	1					ENCFF911HEB	69226402	ENCODE Processing Pipeline	8a12d7c1550680fe5806a39a2b43ea4e	https://www.encodeproject.org/files/ENCFF147TWU/@@download/ENCFF147TWU.bigWig	GRCh38	
ENCFF135KBS	bigWig	minus strand signal of unique reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	1	1					ENCFF911HEB	63545624	ENCODE Processing Pipeline	ee585f58de36e175bd0b03ce9d884d75	https://www.encodeproject.org/files/ENCFF135KBS/@@download/ENCFF135KBS.bigWig	GRCh38	
ENCFF560TYS	bigWig	minus strand signal of all reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	1	1					ENCFF911HEB	68227060	ENCODE Processing Pipeline	2b9435f001891865584e02758a26d4a2	https://www.encodeproject.org/files/ENCFF560TYS/@@download/ENCFF560TYS.bigWig	GRCh38	
ENCFF179RAT	bigWig	plus strand signal of unique reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	2	1					ENCFF052GIA	68703497	ENCODE Processing Pipeline	b5a0695d29491235c665e1ac6754a071	https://www.encodeproject.org/files/ENCFF179RAT/@@download/ENCFF179RAT.bigWig	GRCh38	
ENCFF812TEQ	bigWig	minus strand signal of unique reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	2	1					ENCFF052GIA	67059036	ENCODE Processing Pipeline	51f8365ce4ac3faa900ef8a643cebb48	https://www.encodeproject.org/files/ENCFF812TEQ/@@download/ENCFF812TEQ.bigWig	GRCh38	
ENCFF866BDH	bigWig	plus strand signal of all reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	2	1					ENCFF052GIA	73699967	ENCODE Processing Pipeline	1d64fd47e1dac734de8695a13853721a	https://www.encodeproject.org/files/ENCFF866BDH/@@download/ENCFF866BDH.bigWig	GRCh38	
ENCFF452VEY	bigWig	minus strand signal of all reads	ENCSR569JKX	RNA-seq	EFO:0005721	SK-N-DZ	immortalized cell line	child	female	Homo sapiens		cytosol					polyadenylated mRNA	rRNA	see document	see document		2014-12-17	ENCODE		see document	>200	2 year	2	1					ENCFF052GIA	72349999	ENCODE Processing Pipeline	8abc9d5bbef82e3c4c8ef8ed176812d0	https://www.encodeproject.org/files/ENCFF452VEY/@@download/ENCFF452VEY.bigWig	GRCh38	
ENCFF981JNQ	bigWig	minus strand signal of unique reads	ENCSR201WVA	RNA-seq	EFO:0005720	SK-MEL-5	immortalized cell line	adult	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2015-06-17	ENCODE		see document	>200	24 year	1	1					ENCFF189OLJ	73471940	ENCODE Processing Pipeline	a683415bc6427014c1773f13e33c69aa	https://www.encodeproject.org/files/ENCFF981JNQ/@@download/ENCFF981JNQ.bigWig	hg19	
ENCFF309SJS	bigWig	plus strand signal of unique reads	ENCSR201WVA	RNA-seq	EFO:0005720	SK-MEL-5	immortalized cell line	adult	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2015-06-17	ENCODE		see document	>200	24 year	1	1					ENCFF189OLJ	73036656	ENCODE Processing Pipeline	cab05884c3b223126e6b37a7f62b4c9c	https://www.encodeproject.org/files/ENCFF309SJS/@@download/ENCFF309SJS.bigWig	hg19	
ENCFF769ENW	bigWig	plus strand signal of all reads	ENCSR201WVA	RNA-seq	EFO:0005720	SK-MEL-5	immortalized cell line	adult	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2015-06-17	ENCODE		see document	>200	24 year	1	1					ENCFF189OLJ	78916746	ENCODE Processing Pipeline	b3139d4445c708ac849565df4a6c8d6d	https://www.encodeproject.org/files/ENCFF769ENW/@@download/ENCFF769ENW.bigWig	hg19	
ENCFF625LVR	bigWig	minus strand signal of unique reads	ENCSR201WVA	RNA-seq	EFO:0005720	SK-MEL-5	immortalized cell line	adult	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2015-06-17	ENCODE		see document	>200	24 year	2	1					ENCFF378WIH	107512257	ENCODE Processing Pipeline	f875559bb85c963562720dbe19fa16ce	https://www.encodeproject.org/files/ENCFF625LVR/@@download/ENCFF625LVR.bigWig	hg19	
ENCFF799CMK	bigWig	minus strand signal of all reads	ENCSR201WVA	RNA-seq	EFO:0005720	SK-MEL-5	immortalized cell line	adult	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2015-06-17	ENCODE		see document	>200	24 year	1	1					ENCFF189OLJ	78718479	ENCODE Processing Pipeline	fbee92bb2218e4126b01a18882a083e0	https://www.encodeproject.org/files/ENCFF799CMK/@@download/ENCFF799CMK.bigWig	hg19	
ENCFF644PQD	bigWig	plus strand signal of unique reads	ENCSR201WVA	RNA-seq	EFO:0005720	SK-MEL-5	immortalized cell line	adult	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2015-06-17	ENCODE		see document	>200	24 year	2	1					ENCFF378WIH	108489721	ENCODE Processing Pipeline	4927dca5759898b688cfffd5cda7686b	https://www.encodeproject.org/files/ENCFF644PQD/@@download/ENCFF644PQD.bigWig	hg19	
ENCFF935RHY	bigWig	plus strand signal of all reads	ENCSR201WVA	RNA-seq	EFO:0005720	SK-MEL-5	immortalized cell line	adult	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2015-06-17	ENCODE		see document	>200	24 year	2	1					ENCFF378WIH	115476188	ENCODE Processing Pipeline	40fd5ad59134b8fa319fe8d87577580e	https://www.encodeproject.org/files/ENCFF935RHY/@@download/ENCFF935RHY.bigWig	hg19	
ENCFF817OUX	bigWig	minus strand signal of all reads	ENCSR201WVA	RNA-seq	EFO:0005720	SK-MEL-5	immortalized cell line	adult	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2015-06-17	ENCODE		see document	>200	24 year	2	1					ENCFF378WIH	114995005	ENCODE Processing Pipeline	77c924206c810c458fb0a330b2f760f9	https://www.encodeproject.org/files/ENCFF817OUX/@@download/ENCFF817OUX.bigWig	hg19	
ENCFF605SNT	bigWig	plus strand signal of unique reads	ENCSR201WVA	RNA-seq	EFO:0005720	SK-MEL-5	immortalized cell line	adult	female	Homo sapiens		nucleus					polyadenylated mRNA	rRNA	see document	see document		2015-06-17	ENCODE		see document	>200	24 year	2	1					ENCFF020JKV	117710035	ENCODE Processing Pipeline	ead591478766e6521a4d421afe13c51d	https://www.encodeproject.org/files/ENCFF605SNT/@@download/ENCFF605SNT.bigWig	hg19	
